,title,overview,genre_ids,id,popularity
568,G Storm,,[],814785,3.535
569,Mince alors 2 !,,[35],756594,3.535
571,Small Potatoes: Who Killed the USFL?,"In 1983 the upstart United States Football League (USFL) had the audacity to challenge the almighty NFL. The new league did the unthinkable by playing in the spring and plucked three straight Heisman Trophy winners away from the NFL. The 12-team USFL played before crowds that averaged 25,000, and started off with respectable TV ratings. But with success came expansion and new owners, including a certain high profile and impatient real estate baron whose vision was at odds with the league’s founders. Soon, the USFL was reduced to waging a desperate anti-trust lawsuit against the NFL, which yielded an ironic verdict that effectively forced the league out of business. Now, almost a quarter of a century later, Academy Award-nominated and Peabody Award-winning director Mike Tollin, himself once a chronicler of the league, will showcase the remarkable influence of those three years on football history and attempt to answer the question, “Who Killed the USFL?”",[99],54734,3.4210000000000003
572,Seal Team,"After his best friend is killed in a shark attack, Quinn, a lovable yet tenacious seal assembles a SEAL TEAM to fight back against a gang of sharks overtaking the neighborhood. But this merry band of international seals are not at all trained for such a mission. They seek the help of a much more skillful combatant, Claggart, but even his tricks and flips can’t whip these guys into shape. However, with a little bit of ingenuity, intelligence and a lot of heart, our SEAL TEAM may actually be able to bring peace back to their undersea community.",[16],823610,3.508
573,Sacrificios,"After suffering a traumatic loss, Juan attempts to find solace in the vastness of the sea. There a miraculous event promises to reverse everything...but at what cost?",[],671276,2.741
575,b,b follows a scientist who discovers dangers associated with a program he created to perfect human DNA and helps the artificially intelligent woman he designed (Erica) escape.,[],718685,2.951
577,Bitter Drink,Mexican feature film,[],674966,2.489
578,No quiero ser polvo,Mexican feature film,[],675064,2.489
581,"Leon, el mismo paralelo",Mexican feature film,[],675123,3.437
587,The Land of Sokmunster,"Sam, a twelve year-old kid, travels to the land of the Sokmunsters. A place where big, small, good, and evil creatures reside. A place where friends can be found and lessons can be learned. A land that is closer than what it seems.",[],568779,2.231
588,Our Burning Infinity,"Following a recent breakup, ex-couple Amy and Aiden join their friends Marcus and Mara for a cabin getaway. However, their trip is quickly interrupted by unthinkable visitors; themselves from another dimension.","[18, 28, 10749, 878]",911392,2.23
589,Even Mice Belong in Heaven,"A film about two mortal enemies - a little mouse Whizzy and Whitebelly the fox, who after an unfortunate accident, meet in animal heaven. They lose their natural instincts and become best friends. Their wish to stay together after they return to earth comes true, but they are reborn into opposite roles. Thanks to the power of friendship they can even overcome what seems to be impossible.","[12, 16, 10751, 14]",588890,2.505
590,The Preacher,A precarious con artist manipulates the family of a “miracle girl” and creates a business so large and lucrative that it will inevitably get out of hand.,[],668346,2.227
591,Antes que Amanezca,"A series of murders in the state of Mexico raise the alarm regarding the presence of vampires, which according to experts, governments around the world are hiding.",[],349053,2.476
593,Джигалоу,"Moscow is a city of women! Both fatal, greedy beauties and naive, hungry for relationships, materially prosperous virgins live here in huge numbers. It is the latter that Vova and Edik use for their commercial purposes. Once the guys meet Olya and Rita, the widow and daughter of a recently deceased large businessman. The girls are rich and naive, their hearts and wallets are open. Edik and Vova are in anticipation of enrichment. But unexpected events make the heroes think that things are not so simple with Olya and Rita.",[35],891691,1.766
594,Sic,,"[99, 10770]",866273,1.608
595,Dragon Girl,"Nine year old Sara befriends a newborn dragon, together they will turn Christmas upside down and literary put it on fire.","[10751, 14]",669337,2.521
596,Snow Maiden Against Everyone,"The main qualities of 45-year-old businessman Yevgeny Vasin are the brilliant mind, thanks to which he became rich, and the disgusting character, which turns the life of the businessman's relatives and subordinates into a real hell. On New Year's Eve, Vasin knocks down Santa Claus in a car and, instead of providing help, steals a Christmas tree and leaves. Punishment is inevitable. Santa Claus transmits Evgeny's soul into the body of his Snow Maiden. Now, in the image of his grandfather's helper, Vasin will have to deliver gifts to all those whom he has offended, humiliated or insulted, to look at himself from the outside and check whether his life and the life of his family are similar to the fairy tale that Yevgeny drew for himself.",[35],810407,3.29
598,Broke,"According to a 2009 Sports Illustrated article, 60 percent of former NBA players are broke within five years of retirement. By the time they have been retired for two years, 78% of former NFL players have gone bankrupt or are under financial stress. Sucked into bad investments, stalked by freeloaders, saddled with medical problems, and naturally prone to showing off, many pro athletes get shocked by harsh economic realities after years of living the high life. Drawing surprisingly vulnerable confessions from retired stars like Keith McCants, Bernie Kosar and Andre Rison, as well as Marvin Miller, the former executive director of the MLB Players Association, this fascinating documentary digs into the psychology of men whose competitive nature can carry them to victory on the field and ruin off it.",[99],136157,2.0340000000000003
599,Shooting Clerks,"The biopic of how Kevin Smith bankrolled his $27,000 first film with maxed-out credit cards and became the darling of the Sundance Film Festival when Clerks debuted there in 1994.","[35, 18]",326035,2.464
600,Finlandia,A devastating earthquake hits Oaxaca and causes hundreds to fall victims to its effects. The drastic physical effects are felt in Mexico while across the globe its emotional effects are felt in Finland. This seismic movement has caused an emotional tremor in the lives of the Muxes.,[],772441,3.2489999999999997
601,Pistolero Maldad Y Malicia,,[],772432,3.213
602,The Best That Never Was,"In 1981, college athletic recruiting changed forever as a dozen big-time football programs sat waiting for the decision by a physically powerful and lightning-quick high school running back named Marcus Dupree. On his way to eclipsing Herschel Walker’s record for the most touchdowns in high school history, Dupree attracted recruiters from schools in every major conference to his hometown of Philadelphia, Miss. More than a decade removed from being a flashpoint in the civil-rights struggle, Philadelphia was once again thrust back into the national spotlight. Dupree took the attention in stride, and committed to Oklahoma. What followed, though, was a forgettable college career littered with conflict, injury and oversized expectations. Eight-time Emmy Award winner Jonathan Hock will examine why this star burned out so young and how he ultimately used football to redeem himself.",[99],54740,1.6159999999999999
603,Godzilla: Heritage,Humanity faces destruction as Jet Jaguar faces two mighty tyrants.,"[28, 878]",891950,2.2840000000000003
604,Who Am I to Stop it,"Who Am I To Stop (WAITSI) is a semi-observational exploration of isolation, art, and transformation after traumatic brain injury. We follow a young, mixed-race woman, a young, white man, and a middle-aged, white woman from the Pacific Northwest with brain injury. Despite vastly different experiences, all are beginning to test the waters of public performance and re-define a new life path as artists. Rather than define brain injury survivors by their deficits and limit their narratives to crash and recovery stories, we allow them to examine their lives, struggles, triumphs, self-doubt, goals, and personal agency. The film reveals art-making not as rehabilitation but a way to reconnect to a sense of purpose and pride, to protest disability stigma and social isolation, and to contribute to society. Brain injury survivors are not individuals on a private journey of healing; they are rooted in society, one that is often inaccessible and not understanding or accommodating.",[99],511364,1.956
607,Makmum 2,Sequel of 'Makmum' (2019).,[27],725867,1.4909999999999999
609,La isla de las Muñecas,,[],772431,2.698
610,Caveman - Der Kinofilm,"It should be the big day of Rob Becker (Moritz Bleibtreu). The unsuccessful car salesman wanted to be a comedian as a child and now finally has the chance to prove himself at the local comedy club's Openmic evening. He already has the perfect topic ready for his program: Rob recently met the caveman - his imaginary friend from the Stone Age. Since then, Rob has enjoyed exchanging ideas with this ancient caveman and believes that, thanks to his alter ego, he can finally better understand the difference between men and women, the hunters and gatherers. But there is a problem - and that is Claudia Müller (Laura Tonke) and is married to Rob. After Claudia left him in an argument and only 15 minutes before his big performance, Rob dragged himself onto the stage and spontaneously changed his program.",[35],899946,2.944
615,Inzomnia,"In a futuristic and industrialized world, a product, called Inzomnia, has been created. This pill helps people regain energy to the point they can live without sleeping anylonger. Inzomnia is compulsorily administered to everyone, but people start losing their memory and turning into some kind of automata, performing mechanical tasks to keep the system unstoppable. Camila, a 10 year old girl, is immune to Inzomnia pills, and therefore the only one able to sleep... and dream. In her dreams she will encounter fantastic creatures and live many adventures that will lead her to find answers about the origins of Inzomnia.","[16, 14, 878]",355199,1.443
616,The King,,[28],629103,1.906
618,Sex on The Moon: The Movie,"Steve Todd is in a hole. He works for NASA and his life is bore and predictable. That, until one night, with his long friend, Vincent, had the idea of having sexual relations on the moon. At the beginning, the simple idea was just too absurd, but now that Steve's girlfriend is ready for the intimate, he wants everything perfect and he begin to steal moon rocks from NASA's security to make a bed with them and they can have, literally, the first sex act on the moon in history. But everything will turn wrong, when the Officer Djawadi fall in count, and will star to hunt Steve, in a fun version of the cat and the mouse's game.",[],772557,1.443
619,Hijo de familia,,[],772443,1.943
621,Julia And The Portal To The Abyss,"Julia is a woman searching for the meaning of life. When Julia is kidnapped by a homeless man, she is transported to a magic world where she will have to fight fantastic creatures.",[],573188,2.94
622,Bermuda Square,"A certain psychological phenomenon occurs to the two protagonists, one of whom is a visual artist.",[35],912150,1.7919999999999998
623,Juzga,,[],675016,2.189
633,Reyes,A down-at-heel author who is trying to get his life back on track is getting into the vortex of an almighty death cult and finds out soon that his destiny is connected to a mysterious woman. Will he be able to get free and to save her by dashing the secret society or will it get even stronger?,"[27, 9648, 53]",512835,1.686
634,La befana vien di notte II - Le origini,,"[35, 10751, 14]",811050,2.227
635,Ashiap Man,Plot unknown.,"[28, 35]",682367,2.68
638,Adriela,,"[53, 27]",609302,1.2590000000000001
639,My Girlfriend Is the Revolution,"Sofía, who is about to turn 15, doesn't like to party. She has just moved to Las Arboledas after the separation of her parents and spends her days in the boring company of her younger sister. The monotony disappears when she meets Eva, a girl with a rebellious attitude with whom she will discover love and the disappointments that accompanies it, a turbulent journey full of assaults, illusions and rock and roll.",[],772420,2.915
640,Juntos e Enrolados,,[35],687577,1.969
642,West of Calico,"In 1849, two brothers travel to California in hopes of finding gold. After an arduous search they're now lost, low on food and the tension between them is starting to rise.","[18, 37]",877841,2.8280000000000003
643,9 Days at Raqqa,"Leila Mustapha is Kurdish and Syrian. Her battle was Raqqa, the former capital of the Islamic State with 300,000 inhabitants, reduced to a field of ruin after the war. An engineer by training, mayor at just 30, immersed in a world of men, her mission is to rebuild her city, to reconcile, and to establish democracy there. An extraordinary mission. A French writer crosses Iraq and Syria to meet her. In this still dangerous city, she has 9 days to live with Leila and tell her story in a book.",[99],712146,1.209
644,Luzzu,"Jesmark, a struggling fisherman on the island of Malta, is forced to turn his back on generations of tradition and risk everything by entering the world of black market fishing to provide for his girlfriend and newborn baby.",[18],776544,2.3
645,Mirando al Cielo,,[],772438,1.416
646,Psalm 21,"Henrik is a young father who lives in Stockholm, constantly plagued by nightmares with his deceased mother. One day, he receives the news that his father, father, who lives in a remote village, it is drowned and died. The circumstances of drowning are mysterious. Henrik travels to the village to investigate the cause of his death. To find out more about the drowning and on his father, the door to the unknown and open. Shadows of the past emerge, returning to this world for one reason only: revenge.","[27, 878, 53]",56685,2.503
647,Tijuana I Love You,,[],772428,2.7960000000000003
648,Residue,"A young filmmaker returns home after many years away, to write a script about his childhood, only to find his neighborhood unrecognizable and his childhood friends scattered to the wind.",[18],666271,2.782
650,Miedos,,[],772435,2.1630000000000003
651,No Me Sigas,,[],772462,1.913
652,Operación Bolivar,,[],772529,1.912
655,No Country For Young Men,"A retired bricklayer wants his grandson, who lives hundreds of miles away, to stay with him. Will he convince the young man despite the lack of opportunities in the country?",[99],911271,2.635
657,Tills solen går upp,,[],764958,2.736
658,Gold,When two men discover the biggest gold nugget ever found they must find a way to excavate it.,[53],760926,2.7439999999999998
659,Gogo,,[99],676615,1.393
660,Rocky,,"[80, 28, 18]",636901,1.906
661,Los hijos de la ruta,"May 3rd of 1970, Ivan and Fael decide to travel from sao Paulo to Guadalajara to watch the games of the brazilian soccer team at the World Cup in Mexico. They travel by car which took them 21 days to arrive.",[],388098,1.9069999999999998
663,Waiting for My Cup of Tea,,[10749],876648,2.314
664,The Texas RailRoad Killer,,[],772433,1.9080000000000001
665,La Réplica,,[],675029,1.9069999999999998
667,Prince Rastko of Serbia,The story of the life of a Serbian prince Rastko Nemanjić - Saint Sava.,[36],733713,2.275
674,Trash,"Boxes, bottles, cans. Garbage. Abandoned, ignored, inert. Until nightfall. Slim is a resigned cardboard box. but his fate changes when a kid toy box, Spark, involves him and his pals in an adventure that will change their life forever.","[12, 16, 35, 10751]",673748,1.8430000000000002
675,Besieged,"Serbia, autumn 1942, The SS has dispatched 200 men to the mountains to flush-out Commander Nikola Kalabic after receiving intelligence from a local informer of his whereabouts. The commander is accompanied by an elite unit of his Royal Mountain Corp troops.","[18, 36]",873962,2.023
676,Sepeda Presiden,"After the incident the president gave bicycles to school children, some Papuan children also wanted to experience getting bicycles from the president too","[18, 10402, 35]",879292,2.668
677,Deception,"An American writer living in exile in London, Philip listens to women. His English mistress, who visits him regularly in the studio that serves as their refuge. A student he loved in another life. A former lover confined to a hospital in New York.",[10749],774343,2.661
678,Next Door,"Berlin, the Prenzlauer Berg district. Daniel is a movie star accustomed to success. His loft apartment is stylish and so is his wife, and the nanny has the children under control. Everything is tip-top, bilingual and ready for him to jet off to an audition in London where a role in an American superhero film awaits the celebrated German-Spanish actor. Popping into the local bar on the corner, he finds Bruno sitting there. As transpires by the minute, Bruno has been waiting for this moment for a long time. And so this eternally overlooked man – one of reunification's losers and a victim of the gentrification of what was once East Berlin – takes his revenge. With Daniel as his target...","[18, 35]",681349,2.661
682,Clinica B33,Mexican feature film,[],675116,2.6510000000000002
687,Teka-Teki Tika,"A happy family whose lives complement each other. While celebrating his wedding anniversary with his family, a rich businessman was suddenly surprised by the appearance of a mysterious woman who claimed to be his biological child, Tika. Until finally the division in the family was inevitable. Behind all that, there is a big secret about Tika's identity.","[35, 80, 18, 9648, 53]",811741,2.642
688,Veins of the World,"Amra is growing up in the Mongolian steppe between herds of goats and YouTube videos. His hopes and dreams revolve around someday performing onstage in ""Mongolia's Got Talent"". However, the fight against the exploitation by gold mining companies and the campaign for a viable environment soon challenge the boy's eclectic talents.",[18],656527,1.6640000000000001
689,A Portrait Of A Stranger,"In a nostalgic Moscow of 1976, an unlucky actor meets a charismatic writer, a living classic of Soviet literature, who turns his life into a tragicomic farce with the artistic bohemia, foreign-currency prostitutes, the KGB staff and agents of the CIA.",[18],587628,1.857
690,TeraNova,"When a star falls from the sky, a strange child is left in the aftermath.",[],772580,2.394
691,All Aboard!,"Finally, the holidays are here! Vlad and his friends are so excited! Jérôme, Vlad’s father, is in charge. André, the grandfather of Jeanne and Basile, is also here to help. Six kids, two adults, an eight-hour train trip. Nothing could go wrong. But Jérôme and André miss the train… and watch it leave the station with the kids on board. It’s the beginning of a crazy race for the unlikely duo. While the unsupervised children go wild and have the time of their life, André and Jérôme go through various delays and adventures…",[35],787868,2.5860000000000003
692,Shyam Singha Roy,,"[18, 27]",799676,2.5789999999999997
693,Baby Blues,"Dinda decides to stop working to take care of her newborn baby, while Dika is working hard to support her family. It turns out that having children is not what they both imagined. The intervention of the mother-in-law, Dance Mother, adds to the stress level. The accumulation of all this makes Dinda experience Baby Blues syndrome which slowly hurts Dinda and Dika's relationship. In the climax, Dinda's unintentional request was granted: they swap bodies. They must learn to understand and understand each other.","[18, 10749]",889071,2.1390000000000002
694,Ni en la más oscura de mis tardes,,[18],778793,2.556
695,The Last Sunrise,"Throughout his encounters with Conchero Dancers, a rational filmmaker unveils a window to mystical thinking that allows him to deal with the mourning of his father.",[],654098,1.39
696,Slocum,"I can tell you about my father's voyage on his boat, because I was with him all the time. It was a rather strange voyage, with no ocean or sea crossing, not even a lock to pass through... The boat stayed at home and so did my father. But that does not mean there was no adventure...","[16, 18, 10751]",587391,1.39
697,Známi neznámi,,[35],727182,1.085
698,Ajagajantharam,"Aranjali is all set to celebrate the annual temple festival. Some unforeseen chain of events involving an elephant, a few young men, a notorious criminal, a drama troop and some trouble-loving villagers brings complete mayhem to the place",[28],843729,2.53
699,The Inevitable,"A family takes refuge in an old country house the last hours before the announced final judgment. But the unexpected appearance of an intruder, who claims to be a savior, puts their faith and destiny at risk.","[53, 27]",679915,1.22
700,Nelia,A nurse whose womanly instincts and gut feel are aroused because of the mysterious cases happening in the hospital where she work. To what revelations her curiosity will lead her to uncover?,[53],897872,1.4609999999999999
701,Meow,,[18],894095,1.541
702,Good Offer,A low-budget Serbian comedy.,[35],879690,1.382
703,#Mickey,"#Mickey is a hybrid documentary about a genderfluid Youtube celebrity from Mexico. Born in 1994 in Mazatlán, Sinaloa, Mickey began recording herself at age 11. She found in social networks a way to explore her gender identity and overcome the deep homophobia of her environment and became a Youtube sensation with more than 250 thousand online followers.",[99],684086,1.1320000000000001
704,Kunjeldho,,[35],845818,2.468
705,On That Dark Night,"Besieged Sarajevo, 1993, Haska (28) finds a love letter in her husband's pockets after his death on the frontline. She tries to understand what has happened and eventually decides to leave Sarajevo with her son Denis (9).",[18],855862,1.5930000000000002
706,7 donne e un mistero,,"[35, 9648]",890541,1.956
707,I Never Cry,"Ola sets off to Ireland to bring her father's body back to Poland after he dies in a building site accident. But never mind her dad, Ola wants to know if he had saved money for the car he had promised her. Dealing with foreign bureaucracy in her own streetwise way, Ola will get to know her father.",[18],736225,1.105
708,Run Ricky Run,"Ricky Williams does not conform to America’s definition of the modern athlete. In 2004, with rumors of another positive marijuana test looming, the Miami Dolphins running back traded adulation and a mansion in South Florida for anonymity and a $7 a night tent in Australia. His decision created a media frenzy that dismantled his reputation and branded him as America's Pothead. But while most in the media thought Williams was ruining his life by leaving football, Ricky thought he was saving it. Through personal footage recorded with Williams during his time away from football and beyond, filmmaker Sean Pamphilon takes a fresh look at a player who had become a media punching bag and has since redeemed himself as a father and a teammate.",[99],54731,1.535
709,Naragasooran,"Naragasooran is an upcoming tamil thriller movie directed by Karthick Naren, starring Sundeep Kishan, Aravidswamy, Shriya Saran & Indrajith","[53, 80]",461479,2.376
710,Returning to Reims (Fragments),"Through the text of Didier Eribon interpreted by Adèle Haenel, Retour à Reims [Fragments] tells in archives an intimate and political story of the French working class from the beginning of the 1950s to today.",[99],838147,2.394
711,Kuruthi Aattam,,"[28, 18]",886447,1.778
712,The Other Tom,"Elena is a single mother dependant on Social Services. Her son Tom has behaviour issues and is stigmatised at school as a ""problem child"". An absent father further complicates their difficult relationship. Tom is diagnosed with Attention Deficit Hyperactivity Disorder and given psychiatric medication, but a strange accident alerts his mother as to their side effects. When she refuses to continue administering the drugs to him, Social Services threaten to take Tom from her.",[18],772437,2.387
714,Le test,"Annie lives in harmony with her husband Laurent and her children: the sensitive elders Maximilien and César; the younger Antoine whom Poupi, never-complaining teen, helps raising him. But a positive pregnancy test will disturb the harmony.",[35],880728,2.349
716,Mali Twist,"Mali, 1960. The youth of Bamako dance the twist to rock and roll music newly imported from the West and dream of political renewal. Samba, a young socialist, falls for spirited Lara during one of his missions to the bush. To escape her forced marriage, she secretly flees with him to the city. But Lara’s husband won’t let them be and the Revolution soon brings painful disillusions as they dream of a future together.",[18],788935,2.344
717,70 Is Just a Number,Seija Kuula is a superstar singer and an ageless goddess with a career spanning decades and decades. Problems start to arise when Seija falls in love with a younger guy and everybody around her seem to suffer from a bad case of baby fever. Seija orchestrates a masterplan to make everyone happy only to realize that one can not play with love. 70 Is Just a Number is a warm and humorous coming-of-age story – at 70.,[35],758213,1.452
718,Vinski and the Invisibility Powder,"10-year-old Vinski feels like an outsider and invisible among his age-mates, and even with his single mother Krista. Vinski meets a mysterious pharmacist who gives him a bottle of magical powder. A powder, that allows you to become invisible for real and walk through walls. It is fantastic to have the powers of a super hero, but soon a group of crooks becomes interested in the secret of invisibility as well.","[10751, 35, 14]",661707,1.933
719,Seven Weeks,"Margarito, a mature and attractive man, meets Manolo, an executive much younger than him. A powerful sexual attraction starts between them. Just when they are about to formalize their relationship, Margarito's past returns to change everything.",[],761108,1.864
720,Waiting For Bojangles,"In front of their little boy, Camille and Georges dance on their favorite song ""Mr Bojangles"". With them, there is only place for fun and fantasy. The one who shows the way is the mother, an unpredictable wisp. She leads them into a whirlwind of poetry so that the party continues again and again, no matter what happens. Mad love has never lived up to its name so well.","[18, 10749]",851303,1.453
721,Knockout: The Untold Story of Royce Claxton,"The story of the trials and tribulations of New York native Royce Claxton who's named as the most ruthless boxer on the planet faces his past as he fights through his toughest inner demons. Unprivileged, harded by pain and loss, Royce using boxing as his way out but on his way through a victorious career, he runs into many surprises about his past, family, and his true identity.",[],772559,2.112
722,Rachas Rotas,,[],772442,1.6119999999999999
723,L'Odyssée antarctique,,[99],906228,1.9609999999999999
724,Ribbon,"The year is 2020, the middle of the corona crisis. Art student Itsuka has her graduation exhibition canceled and must take home the piece which she had been working on for a year. In a whirlpool of emotions she clashes with her worried parents, her little sister overreacts to the virus and even her usually calm friend Hirai starts to build up frustration. In the middle of all that, she re-unites with Tanaka, who gave her the opportunity to absorb herself in painting, clashes with Hirai over their true feelings and tries to face her own future.",[],823970,2.261
725,Huling Ulan sa Tag-Araw,An exotic dancer falls in love with a priest-to-be.,"[18, 10749]",897854,1.9340000000000002
728,Introduction,"Partly shot in Berlin, the film follows a young man who tries to find his way in the face of his parents’ wishes and impositions.",[18],795797,2.24
731,The Oruro Carnival in Iztacalco,"A performance taken from the Bolivian Oruro Carnival takes place in Iztacalco, Mexico",[],496473,1.1
734,My Brothers and I,,"[18, 35]",838885,2.1519999999999997
735,Brian and the Boz,"In some ways, Barry Switzer and Brian Bosworth were made for each other. The Oklahoma coach and the linebacker he recruited to play for him were both out-sized personalities who delighted in thumbing their noses at the establishment. And in their three seasons together (1984-86), the unique father-son dynamic resulted in 31 wins and two Orange Bowl victories as Bosworth was awarded the first two Butkus Awards. But then Bosworth's alter ego: ""The Boz,"" took over both their lives and ultimately destroyed their careers. In ""Brian and The Boz,"" Bosworth looks back on the mistakes he made and passes on the lessons he learned to his son. It's a revealing portrait of a man who had and lost it all, and a trip back to a time when enough just wasn't enough.",[99],299638,1.036
736,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation,,[16],870038,2.141
738,The Capacity For Adequate Anger,"The Capacity For Adequate Anger constitutes an attempt at a personal and self-reflexive form of artistic critique that considers contemporary art, in its production as well as its presentation, from a perspective of class. Alongside questions around the intersections of negative affect and political agency, the work problematises notions around upward mobility that the field of contemporary art both produces and presupposes. Deploying an essayistic approach, the video work reflects upon the manifold meanings of distance in both its subjective and social senses.",[],845811,1.344
739,The Asian Angel,"Aoki is a failing novelist, and Sol is a failing pop singer. Encountering each other in South Korea, speaking different languages, they and their families somehow end up in a truck heading off into the Korean countryside.",[18],723012,0.907
742,Play On,"""It ain't over til it starts."" In this ""mundane documentary,"" a folk singer reflects on a career he hasn't had yet.",[35],906426,1.196
744,Camping Fun,"Four friends set out to a remote getaway in Texas, unaware that it is being occupied by a sinister cult.","[27, 53, 80]",722374,0.883
747,Berliner Philharmoniker 2021/22: Silvesterkonzert mit Kirill Petrenko und Janine Jansen,"Experience New Year's Eve 2021 with the Berliner Philharmoniker in a cinema near you! The Berliner Philharmoniker and chief conductor Kirill Petrenko said goodbye to the year with a slightly different Viennese dance music. Incidental music by Erich Wolfgang Korngold enriches a Shakespeare comedy with Viennese flair, Richard Strauss celebrates coffee house culture in his ballet whipped cream, while Maurice Ravel delivers an ecstatic, explosive version of the Viennese waltz with La Valse. Another highlight is Max Bruch's First Violin Concerto with Janine Jansen.",[10402],912564,1.585
748,Silly Little Game,"Fantasy Sports is estimated to be a $4 billion industry that boasts over 30 million participants and a league for almost every sport imaginable. But for all this success, the story of the game’s inception is little known. The modern fantasy leagues can be traced back to a group of writers and academics who met at La Rotisserie Francaise in New York City to form a baseball league of their own: The Rotisserie League. The game quickly grew in popularity, and with the growing use and attractiveness of the Internet, the “founding fathers” never foresaw how their creation would take off and ultimately leave them behind. Innovative filmmakers Adam Kurland and Lucas Jansen will chronicle the early development and ultimate explosion of Rotisserie Baseball, and shine a light on its mostly unnoticed innovators.",[99],54732,0.932
749,Uma Piscina,,"[9648, 27]",893770,1.48
750,Whether the Weather is Fine,"Against the backdrop of the typhoon Yolanda, a mother and her son struggle for survival and deal with absurdity of fate, sustained by the hope that they carry, and what is lost and gained.",[18],645575,1.194
751,That's Only Folk'n'Roll,"In the mid-1980s, the Yugoslav music scene saw creation of one of its most original bands ever. Nervozni poštar (The Nervous Postman) merged guitar riffs with traditional folk music and humorous lyrics to make a genre they named ’folk’n’roll’. Their stellar popularity was cut short by wars.",[99],725895,1.042
752,Never Too Late,"After the death of his mother, a grieving son meets his mother’s former career and begins to develop a relationship with him.","[18, 10749]",886524,1.578
753,Acting Saint Nicholas,,"[10751, 10402]",912927,1.96
754,Pouvoir Oublier,,[99],851248,1.2890000000000001
757,The Policeman's Lineage,"Min-jae who is a policeman from generation to generation has been ordered to investigate Kang-yoon secretly, who is the ace team leader of investigation team. Min-jae is appointed as the member of Kang-yoon’s team. Min-jae has belief of “If the police do something illegal even it has been occurred during the process of investigation, he is also a criminal.” But while Min-jae investigates Kang-yoon, he begins to resemble Kang-yoon who has belief of “The chase of crime should be justified even it’s illegal.” Will Min-jae be able to clear his private mission and arrest Kang-yoon that he trusts and admires?",[9648],610321,1.96
758,Goodbye Mister Wong,"France works at her family’s karaoke restaurant on an old boat at the shores of lake Nam Ngum. She falls in love with Xana, an underwater logger, while Tony Wong, a quiet and sentimental Chinese billionaire which is exploiting this subwater richness declares his heart to her. It’s then that Hugo arrives in search of his wife Nadine who left one year ago… He enters a surreal period of exile, captivated by life around the lake’s splendour.",[18],592793,0.84
760,Bolschoi Ballett: Die Tochter des Pharaos,Petipa's first spectacular ballet was spiritedly transformed by Pierre Lacotte and is a remarkable epic. It is reminiscent of ancient Egypt through great backdrops and choreographies.,[10402],903745,1.416
761,Persiguiendo el amanecer,,[],772429,1.575
762,Quince,"Ligia and Mayte are best friends and are planning the greatest ""quinceañera"" party to get the popularity they so desire when Ligia gets pregnant of a creature that will threaten everyone.",[],772544,1.825
763,Persona Normal,,[],772453,1.825
764,"Buenos días, Ignacio",,[],772430,1.825
765,Belli ciao,,[35],773820,1.9469999999999998
766,Hard Shell Soft Shell,"Az works for an oyster farmer in Sète. He knows oysters by heart, he opens them by the hundreds. In one of them, Az decides to hide a ring, to ask his girlfriend Jess to marry him. She doesn't say yes. Fortunately, his band of friends are ready to do anything to help him get his head out of the water.","[10749, 35]",853791,1.946
767,Enfant terrible,A documentary film about the Slovenian filmmaker Boštjan Hladnik.,[99],869213,1.286
768,Out of Touch,,[18],675126,1.57
769,Djibouti,,[],900808,1.57
770,Look Me Over: Liberace,"He was America's first idol, icon, pompous pianist, pop star, egomaniac and show giant. Liberace's life was a rush, always in the fast lane on the highways between Los Angeles, Las Vegas, and Palm Springs. In the middle of the Californian desert, where Hollywood stars celebrated wild parties at their pools in their ""private oasis"", he led an ambivalent life between pomp and secrecy. Liberace knew the entire ""who is who"" of Hollywood. Some of them he needed as an alibi, some to admire, some to promote. This documentary focuses on his life and success story as part of the ""American Dream"" in the bigotry of a divided society.",[99],775087,1.8980000000000001
771,Chicharras,,[],772509,1.819
772,Coraje,,[],772440,1.569
773,Cojolites 20 años - la música que no tiene fin,,[],772439,1.8980000000000001
774,Rock Star Isle,A business man discovers a paradise isle in the Caribbean and decides to create a raw ecological hideaway for international Rock Stars seeking tranquility and their true self identity. Adversity arises as he builds the ultimate sovereignty.,[],772558,1.569
776,El Instante que nos queda,,[],772510,1.569
777,Nana de crueldad y realidad,,[],772426,1.569
778,No Vayas a Clase Mañana,,[],772424,1.8969999999999998
779,Grandmas,"The case brings two older women together. Lonely and embittered by the whole world, Zhenya is forced to unite with the eccentric and good-natured Mila in order to get out of the circumstances in which they found themselves thanks to a chance acquaintance with two young frivolous neighbors.",[35],865867,1.361
781,God with Three Eyes,"After he was demoted and sent to the mortal world, Erlang Shen needs to open his third eye in order to subdue the thousand-year dragon that violated heaven’s law and broke through the dragon gate. This is the only way he can return to heaven.","[16, 28, 12, 14]",667744,1.569
783,Stellar,,"[18, 14, 35]",630217,1.814
784,Miss Moxy,"Miss Moxy and her cat friends look down on everyone who is ""different"". One day she goes to France with her beloved human Joosje (8) and her parents. Landlady Rita wants desperately to win the Animal’s Got Talent show with her dog Tuur. She sees the musical Miss Moxy and when the family needs to go home, she kidnaps her. Miss Moxy escapes. On the way, she meets two unlikely travel companions: Ayo, an old swallow and Tuur. During their joint adventures Miss Moxy comes to realise that her old opinions are misguided and understands what true friendship means.","[12, 16, 35, 10751]",587357,1.526
