,title,overview,genre_ids,id
382,Home,An ex-felon returns home from prison and must confront the demons of his past.,[18],669666
383,Jaalbandi,"On one hand, a renowned film producer, Adinath Mullick, comes to Anish's place to make a policy of INR 10 crores. Adinath wants Bharat Seva Ashram as the nominee of his policy. Then in the course of events, he wants to replace his nominee by someone called Chitralekha Sen. In the meantime, Adinath's son, Amitabha, and daughter, Gargi, both get greedy and start running after this money. They both want their names as the nominee and Anish falls into their trap. On the other, Gouranga's daughter Champakali sets a trap for Anish. She wants to marry Anish in exchange of convincing his father to make the deal done. In course of events, Anish meets Riyanka, a famous TV star, and coincidentally at that point of time, her husband Bobby takes his own life and Anish falls again into that trap again. Would he ever set free or fall into an unending nadir?","[18, 53]",897748
384,Tajemství staré bambitky 2,,"[10751, 14]",663302
385,Silvio Santos: O Sequestro,"Just 12 hours after having his daughter in the custody of a kidnapper, the influential communicator Sílvio Santos (Rodrigo Faro) faces an even more complicated obstacle: his home is invaded and he is held hostage for seven hours. Realizing that his life is at risk, he seeks refuge in the distant thoughts of his entire trajectory, which began when he was just a 14 year old teenager working as a street vendor.","[53, 80]",760147
386,To What Remains,"TO WHAT REMAINS is the story of Project Recover, a small team of accomplished scientists, oceanographers, archaeologists, historians, researchers and military veterans, who have dedicated their lives to scouring the depths of the ocean and the farthest corners of the earth, to search for, recover, and repatriate the remains of the more than 80,000 Americans missing in action since WWII.",[99],892506
387,The First Woman,"Eva’s being allowed to leave the psychiatric institution she’s lived in for six years. After a long year of waiting, the news arrive: an assisted living residence is found for her. Eva takes the first steps towards the ""normal"" life she longs for: to find a job, earn an income of her own, visit her mother... even find love. While she’s taking stock of her past and works on her self-confidence as well as her trust in the outside world, she also fixes firmly on her main goal: to reconnect with the son she lost custody of 20 years ago and ask him to forgive her. The First Woman is a film about second chances, the search for ""normality"" and the borderline between lucidity and darkness.",[99],792962
388,Alegría,,[18],809366
389,Any Day Now,"Bahman, Mahtab, Ramin and Donya Mehdipour are enjoying a perfect summer in a small Finnish town. Their routines are fractured by a negative decision on their application for asylum by the Finnish Immigration Service. But life must go on and the 13-year-old Ramin is about to enter an entirely new school, junior high. The Mehdipours use their last chance to appeal but continue their everyday lives, fuelled by their exceptionally positive outlook and attitude.",[18],666429
390,The Jesus Music,A political documentary that tells the stories of over 25 artists who give depictions of the controversy surrounding Christian Rock in the 70's.,"[99, 10402]",837693
391,I fratelli De Filippo,,[18],784374
392,Mind  Heist,"After being injured during a major heist, a jewel thief awakens at a safe house with no memory and must learn her identity, but she has to decide to believe the man claiming to be her husband or the hostage she's forbidden to speak to.",[53],872132
393,4 Kings,Relationships among vocational adolescents from 4 institutions,"[28, 18]",888683
394,It's a Flickering Life,"The story centers on a man who loves movies, who once worked at movie studio in pursuit of his dreams, surrounded by great directors and star actors. He and his friend fall in love with the daughter or cafeteria.",[18],751519
395,Fate/kaleid liner Prisma☆Illya: Licht Nameless Girl,,[],843243
396,Chandigarh Kare Aashiqui,"Manu, a bodybuilder from Chandigarh falls in love with Maanvi, a Zumba teacher. All seems well until a shocking revelation causes turmoil in their love story.",[10749],755836
397,frenesi.,,[10402],895725
398,Back to Mountain,,[99],896434
399,Self-Esteem,A man suffering from his sever inadequacies finds a way to solve all of his issues.,[35],895016
400,Valentina,,"[16, 10751, 10402]",800817
401,Old Man Jackson,"Mr. Jackson, an award winning automotive mechanics shop owner, and high strung hypochondriac, has a premonition. With no children of his own to pass the legacy that his grandfather started, he has one last mission to accomplish.",[35],858182
402,Narkali,"Narkali is a upcoming Tamil drama movie, directed by VZ Dhorai which had Ameer Sultan in lead role.",[18],735130
403,A Tale of Love and Desire,"Ahmed, 18, is French of Algerian origin. He grew up in the Parisian suburbs. On the benches of the university, he meets Farah, a young Tunisian full of energy recently arrived from Tunis. While discovering a body of sensual and erotic Arabic literature that he never knew existed, Ahmed falls deeply in love with this girl, and although literally overwhelmed by desire, he will try to resist it.","[18, 10749]",820702
404,Gujan saxena 2021,https://kofilink.com/1/bnYycDN4MDAwMDc4?dn=1,[],900143
405,Female Tazza,"Mimi started to gamble, dreaming of turning her life around. One night, she loses her family in front of her eyes in an unknown attack from an unidentified assailant.","[18, 80]",892856
406,A Brighter Tomorrow,"Thirty-something Mehdi is a safecracker. He and his mates are just trying to get by, but robbery isn’t paying like it used to. Day to day Mehdi tries to be a good son to his mother, and a good father to his 1-year-old son to win back his ex, Sarah.",[18],783555
407,The Perfect David,"David is not like your ordinary teenager. He obsessively works on his body—day and night—to reach the idealized self of a bodybuilder. His mother, a well-known artist, controls David’s every move and behavior, overseeing all aspects of her son’s regimen and his daily weightlifting training. As David dedicates himself to further developing his physique, his social life begins to call out to him. His clique of male friends, who relish making lewd and inappropriate jokes whenever they hang out, begins to beckon David to be more outgoing—while attractive classmate Mica sets her eyes on David and works to win him over.",[18],737012
408,Jail,,[18],614621
409,Theal,,"[28, 53]",591108
410,Randu,,[],893680
411,ARASHI Anniversary Tour 5×20 FILM “Record of Memories”,,[10402],842011
412,Bigger Than Us,,[99],842349
413,Connect 2021,"A compelling supernatural socio-political drama with sci-fi elements about Vincent, a young Black male who is struggling with his ability to communicate with the dead. In a moment of vulnerability, Vincent tells his roommate Monroe in confidence of his gift. Soon it is the talk of the community.  Director Bobby Huntley(written and directed by)  Stars Denise ArmstrongRonnie BakerSir Brodie",[878],853838
414,Velvet Crush,"An unsuspecting plumber with a velvet fetish answers a service call for a gorilla-loving nympho with the goods he's long treasured. Note: Script alone was submitted to five festivals in 2020, the film Velvet Crush was completed in 2021.",[35],892577
415,Louloute,"Louise revisits her childhood when her family decides to sell their farm. 20 years ago, she was Louloute, a mischievous and exuberant little girl, helping her father with their farm, fighting with her siblings and worrying her mother… When the family's debts accumulate and overwhelm them, tender childhood moments become intertwined with the harsh adult reality of a disappearing rural world.",[18],745980
416,GoodBi,"Goodbi is the disturbing tale of Beth, a young nursing student that finds herself driven to the brink of insanity by the increasing chaos that surrounds her. As she descends into an abyss of violence and paranoia, she is faced with the decision to die or become what she fears the most.",[27],886963
417,Let it Burn,"Arabella and her boyfriend David have just broken up. Not yet grounded in the decision, they take on the next question: how should they tell their classmates about it to avoid awkward situations at school? Instead, the discussion leads them into whether the breakup really is a mutual decision.",[18],859586
418,Hell's Half Acre,Wannabe YouTube Urban Explorers in an abandoned prison quickly realize they are not alone and have to find their way out as they fight for their lives against demonic inmates.,[27],874265
419,,October 1992. A group of law students head to a remote home upstate where a girl disappeared two years earlier.  Director,[18],853860
420,,,,
421,,,,
422,,,,
423,,,,
424,,0,2021-12-12,The Falling World
425,Istanbul,"Willy, a student, quits his vacation job to go to Istanbul with the sinister yet facinating Klamski. On the way from Ostend to Arlon some chance meetings unpuzzle the truth about Klamski, but Willy turns out to have a dark side as well.","[18, 53]",167938
426,A Bookshop in Paris,"Vincenzo dedicates his life to the bookshop he owns in Paris and to his daughter Albertine, forced to stay home because of an accident occurred to her a few years earlier. One day Yolande, an exuberant, eccentric, funny and beautiful girl, bursts into Vincenzo’s shop. Charmed by her vital energy, the man starts feeling again emotions he’s been chocking-off for too long, and which will make him question his melancholic and somehow suspended way of facing life.",[18],654344
427,The Last Execution,"The ambitious scientist Franz Walter doesn't hesitate when he is promised a professorship at the university. He immediately accepts, pledges absolute loyalty to the system and agrees to work for the GDR's foreign intelligence service until he can take up his new position. Together with his colleague Dirk, he is sent on foreign assignments to West Germany. Franz soon has to use blackmail to get innocent people to talk. But his superiors go even further: GDR refugees and their relatives are targeted to be psychologically destroyed, forged letters, medical diagnoses, surveillance and wiretapping are on the agenda. However, this is more than Franz can bear: he feels powerless and increasingly isolates himself. When he then decides to steal secret documents for a later defection to the West, this results in an unfortunate chain reaction leading to his arrest and ultimately to his execution...",[18],802121
428,"Lindsey Stirling LIVE, Home for the Holidays","Stirling wanted to go bigger for Christmas. She’s done a holiday tour for the past three years, and it didn’t feel right to break that tradition — especially during a year in need of cheer. An in-person tour was off the table, but she also wasn’t interested in doing a livestream performance — “there’s no way you can really capture a live show and make it feel live and vibrant on the screen,” she said.  Instead, the violinist decided to create somewhat of an extended, glorified music video with elaborate set pieces and costumes — elements that wouldn’t work in a live show because they’d take too long to remove or load on and off a truck each night. Doing this show on a budget, Stirling clocked 16-hour days for two months as creative director, designing the sets, sourcing the costumes and helping develop the choreography (including a performance where she hangs by her hair).","[10751, 10402]",775677
429,For Don Carlos,"Pour Don Carlos was the biggest production by Société des Films Musidora (est. December 10, 1919). Based on a novel by Pierre Benoît, Musidora’s first creatively autonomous work is set during the conflict between Carlists and Bourbons in late 19th century Spain. Benoît insisted that Jacques Lasseyne, a Spanish grandee who put money into the production, should co-direct. The film was shot in 1920, in the Spanish Basque Country. It represents a turning point in Musidora’s career, sparking her passionate love affair with a country and a culture that welcomed her as a great star. Above all, though, she encountered Antonio Cañero, a bullfighter who acted as her technical adviser on the film. Because of him, she did all she could to ensure that her succeeding productions, until 1926, were shot in Spain. Pour Don Carlos was released in Paris and in Madrid in December 1921, in a shortened version because its original, three-hour length made it impossible to release in the market of the time.",[18],607291
430,Babylon XX,"The small town of Babylon in Ukraine hears of the recent Russian Revolution, but attempts to communize it are met with resistance from the rich people living in the town.",[18],248921
431,Port Lands,"""Port Lands"" presents Toronto's industrial waterfront as a complex landscape in which past, present and future geographies transition and converge. Using archival aerial photographs, microscopic videography and data mapping, this work documents how aquatic life has persisted despite intense industrialization. Earlier phases of development transformed the Port Lands into a human-built space for economic activity without regard for negative impacts on the existing environment. Evidence of this disregard persists in new so-called ""revitalization"" plans in which the water, land and inhabitants are conceived not as a living ecosystem but as data points to be optimized in a high-tech urban landscape.","[99, 16]",888295
432,Signals,,"[18, 10749]",860747
433,The Odd-Job Men,"To get through his one-week probationary contract, a young Moroccan plumber must deal with equally eccentric colleagues and customers. Valero, his superior, doubts Moha has what it takes, or that customers will accept a Moroccan worker. Maybe six days is not enough time for someone to overcome their prejudices. But it might be enough to discover that we must live together.",[35],846790
434,May B,,[99],834371
435,Ladies of the Wood,"Sexual subcultures and the outsiders of society welcome us in the Boulogne forest west of Paris, where anyone can live out their inner fantasies.",[99],812300
436,Out of This World,"Léo, a very shy man, is having trouble communicating with others. Only music makes him alive and more open-minded. He cannot afford to live over his music, therefore he works as a taxi driver and lives in his own car. One day, Léo drives Amélie a deaf dancer. Léo seems charmed and Amélie is attracted to him.","[53, 80]",780898
437,Blindfold,Young MMA fighter Yuliya has lost her boyfriend in the war in eastern Ukraine. She starts a new relationship to make her life move forward.,[18],755472
438,Het einde van de reis,"Maria, a divorced forty year old woman, has not been feeling to great since her oldest daughter no longer lives with her.",[18],708015
439,Little Ballerinas,"Ida, Olympe, Jeanne and Marie dance to the music of pianos, symphonies, contemporary pieces… in ballet school studios, in the streets, even in their bedrooms. They are between 6 and 11 years old. Very fond of each other, they film themselves, comparing and giving one another support. They also tend to annoy one another, are at times envious, even rejecting each other. What is it like for a little girl to grow up in a world of intense professional and competitive dancing? Closely following the emotions and dilemmas experienced by our young characters, this film explores and probes into a territory that we’ve all navigated, though many of us have forgotten: childhood.",[99],672340
440,Nice to Meet You,"Paul Château Têtard, 48, falls in love with a young woman working as a counter clerk in the subway. When he plans to marry her, his mother launches a private detective on her tracks to prove she's cheating on her son.",[35],660955
441,Hellegat,"Sam starts his first week as a helper at a brickyard. He got this job because his new boss is the chairman of the local football team for which he plays. He's a talented goalkeeper. There is much resemblance between Sam and Louis, a 65-year-old who is pottering through the last days before his retirement. They both react strongly to the illegal dumping practices of a firm from the city. But also their boss' hands do not seem to be entirely clean in this business. Will Sam sink into the rut and routine that Louis is rebelling against?",[18],618521
442,Jumping,"""Semper Vivax"" is not just another retirement home. The guests there get their best real-life memories played out for them.","[53, 35]",341585
443,Taste,"One man and five women?! Chic, innocent, sexy, tough and mysterious, take your pick. Myeong-tae was a hot shot in a stock firm who had everything from looks to a hot body but was fired for a mistake he made and is neglected by his hot shot wife. The women in the neighborhood who are always at home for different reasons, start looking out for him.",[18],260550
444,Queen At The BBC,"A trip through the archives that serves up an hour of killer Queen material, featuring some of the band's greatest musical moments ever delivered to our screens.  The legendary band’s huge international status and punishing touring schedules meant that over the years they made surprisingly few appearances on programmes like Top of the Pops, and tragically for their fans, several of those performances were either lost or never recorded.",[],900652
445,2020: The Dumpster Fire,A documentary about the raging dumpster fire which was 2020.,[99],900441
446,Simpang Masa,"The meeting of three 19th century Javanese artists, Ronggowarsito (1802-1873), Mangkunegoro IV (1811-1881), and Raden Saleh (circa 1811-1880). The 19th century was a difficult time for the Javanese. A turbulent century, especially for the Javanese people who had just survived the devastating conflict known as the Java War (1825-1830). After the Java War ended, Java entered a new order that can be called the modern era. The post-Java War and Cultuurstelsel agreement led to a decline in self-confidence, social, economic, political, and cultural.","[18, 36]",900421
447,Quoi de Neuf,"A girl is trying to escape her “home”. In her case, it’s tranquility.",[18],900420
448,A.M.,"Mason, a young boy mourning the loss of his mother, shuts out the world as he drowns in his sorrows. But a girl named Andara never gives up to try to pull him out of the abyss. Soon, she realises that only Mason himself can come out of it in his own terms.",[18],900416
449,1200° (Twelve Hundred Degrees),"A little head made out of clay woke up, and found that the body parts that were put for it, was not what was supposed to be. The little head tried to dig, to find the body parts that would meet its expectation. With lots of help from its friends, the little head had a journey to be comforted by its own choices",[16],900414
450,Menunggu Bunda,"Mrs. Yenny suddenly fainted and was unconscious. Lying in bed accompanied by her three children, Alya, Alma, Andra, and her slowly declining Alzheimer's husband, Marsio. In one tiring night of survival, a family secret is revealed. Alya will break the promise she swore to her mother she will keep. The other two children, Alma and Andra, fight for their individuality feud. In the midst of a family crisis, the children, Alya, Alma, and Andra soon realize that they don't really know anything about their own mother. Who he really is? And who is their father? Meanwhile, two doctors, Dr. Myra and Dr. Miyagi struggles with the reality of the inability of medical care in the face of imminent death.","[18, 10751]",900411
