,title,overview,genre_ids,id
381,Why I'm Alive,"Mariupol. Pre-war life in a small Ukrainian town on the shore of the Azov Sea, with a good family life, quarrelsome neighbors, amateur opera, denunciations to the NKVD, and a dance floor in the city garden, the persecution of religion and, of course, with love.","[36, 18, 10749]",858022
382,Haute Couture,"Esther is at the end of her career as Head Seamstress at Dior Avenue Montaigne workshop. One day, she gets her handbag stolen in the metro by a 20 years old girl, Jade. Instead of calling the police she decides to take care of Jade. She sees in her the opportunity to pass on her skills, the craft of dressmaking, her only wealth. In the frenetic world of Haute Couture, Esther will give Jade la beauté du geste, a way to reach beyond herself.",[18],719463
383,Joy Womack: The White Swan,"Joy grew up in a typical American family. She always wanted to be a ballet dancer and moved to Russia when she was 15 to follow her dream. Without a word of Russian, not completely fit for the physical requirements of Russian ballet dancers, Joy shows her strength and dedication to ballet and accomplishing her dreams. We follow Joy’s personal and professional life: from her daily challenges, injuries, performances to becoming a ballet dancer with Bolshoi Theatre group and then prima ballerina of Kremlin Ballet, where she has performance of her lifetime - Swan Lake, before closing this chapter of her life and leaving Russia to pursue new opportunities.",[99],718221
384,Dear Future Children,"Three young female activists in Uganda, Hong Kong and Chile in a united front for the future, in an inflamed film by a merely 21-year-old filmmaker.",[99],787694
385,Windstorm: The Great Hurricane,"Due to the sudden outbreak of a hurricane, a traveling circus, famous for its stunning numbers with horses, calls into the small German estate of Kaltenbach. Soon, Ari realizes that one of the horses of this circus, named Orcan, is in mortal danger. Together with the boy Carlo and their faithful friend, the horse Ostwind, they try to save Orkan from the cruel owner of a traveling circus. However, the shrewd director unravels their audacious plan. And Ostwind's horse is also in trouble. Ari and Carlo have very little time to rectify the situation and save Ostwind.","[12, 10751]",680447
386,Lost in Paradise,"Evžen lives a bohemian life in Prague. An unexpected trip back to his homeland Switzerland confronts him with the smuggled crocodile Karlchen, his father’s sustained delusion and the grotesque charm of the bourgeoisie.",[35],852042
387,Rhythms of Lost Time,"Globalisation, politics, and religion are ruthlessly stamping out the last remnants of traditional culture in Tajikistan. Today, many of these ancient traditions survive only in the mountains, where music and dancing still accompany people in joy and sorrow, just as they did a thousand years ago. After hearing a recording of a Tajik instrument called the maddoh many years ago, British musician Leo Abrahams was struck by its unusual beauty, and travelled to Tajikistan in an attempt to hear the music in person. In Rhythms of Lost Time, Leo travels the country and meets local residents, who introduce him to the hospitable and rich culture of Tajikistan. Together, they draw back the curtain on the challenges that traditional culture and the Tajik people have faced both in the past, and in the present day.",[99],890113
388,Next Door,"Berlin, the Prenzlauer Berg district. Daniel is a movie star accustomed to success. His loft apartment is stylish and so is his wife, and the nanny has the children under control. Everything is tip-top, bilingual and ready for him to jet off to an audition in London where a role in an American superhero film awaits the celebrated German-Spanish actor. Popping into the local bar on the corner, he finds Bruno sitting there. As transpires by the minute, Bruno has been waiting for this moment for a long time. And so this eternally overlooked man – one of reunification's losers and a victim of the gentrification of what was once East Berlin – takes his revenge. With Daniel as his target...","[18, 35]",681349
389,1982,"During the 1982 invasion of Lebanon at a secular mixed school in the mountains above Beirut, 11-year-old Wissam tries to tell a classmate about his crush on her, while his teachers on different sides of the political divide, try to mask their fears.","[18, 36, 10752]",621705
390,Cold Blow Lane,"While Wilson questions the future as a hooligan more and more, Liam runs, almost blindly, from fight to fight and doesn't listen to any of Wilson's concerns. In an attack of revenge Liam dies, which leaves Wilson alone with his thoughts.",[],891155
391,The Black Square,"VINCENT, a struggling art-thief and failed artist, stole Malewitsch’s legendary abstract painting the „Black Square”. The sale and handover to a Russian Oligarch and his designated art expert MARTHA is set to take place on a cruise ship. When Vincent and his younger partner NILS realise that their principal accomplice will not show-up to provide the boarding tickets and fake ID’s, they desperately overbear two men in order to sneak their way onto the ship. To their horror they quickly learn that their victims are part of the cruise ship’s entertainment act. Desperate not to blow their cover, Vincent and Nils take on their roles as David Bowie and Elvis Presley doubles with varying degrees of success. Despite his best efforts, Vincent’s talents hardly convince the passengers and it does not take long until various crew members discover their true identities and the value of their loot. A wild goose chase for the “Black Square” breaks loose in the belly of the cruise ship…",[],840576
392,Between Two Worlds,"Marianne Winckler, a well-known author, goes to live in northern France to research for her new book on the subject of job insecurity. Without revealing her true identity, she gets hired as a cleaner, working with a group of other women. In this new role, she experiences financial instability and social invisibility first-hand. But she also discovers mutual assistance and solidarity, strong bonds shared by these behind-the-scenes working women.",[18],601188
393,Maudit !,"On the Island of La Riunione, a French district in the Indian Ocean, a young native kills his friend in a fit of rage.",[18],651671
394,The First Girl I Loved,"The co-directorial debut of advertising director Ng Wing-shan and actor Yeung Chiu-hoi tells an affecting tale of female friendship and unlikely first loves. Nam and Yuet have been best friends since their school days. On the night before Yuet’s wedding, Nam recalls their time together in school, when they shared a relationship that was more than friendship, but also perhaps not quite love. This lovingly nostalgic and bittersweet film offers a unique feminine twist on the well-worn youth romance formula.","[18, 10749]",876189
395,Una famiglia mostruosa,,"[35, 14]",715874
396,The Unkind,"In 2008, six friends from NY decide to vacation together in Italy, they think they are in for a smooth and easy two weeks full of beers, partying, and fun. Their vacation soon turns sinister when strange thing starts to happen and more than that when they learn of the mansions devastating history and realize that there is more to the house than anyone could have expected. After accidentally they find a book that take them to a sealed grave, they unleash an ancient witch, A STRIGE, an unnamed and unstoppable demoniac force thirsty of blood. The group goes out of control the mansion and the forest surrounding with no success, the witch claim them to certain death, one after the other. Ashley, the more empathetic of the group, wakes up with a start on her apartment in NY city, she is shocked, flight tickets for Italy on the table in front of her and his boyfriend Nick is taking a shower......was it only a dream?...or perhaps a premonition?",[27],891983
397,Hannes,"Born at the same place, on the same day, Hannes and Moritz grow up to be inseparable friends. But one day a tragic motorcycle accident will change their lives forever, leaving Hannes in a coma with a slim chance of recovery. Moritz refuses to give up on his friend and puts his own life aside to ensure Hannes is always loved and surrounded by life and laughter. Trying to stand his ground, Moritz will then embark on an inspiring and life-changing journey, realizing that every day is worth celebrating and proving their friendship is stronger than ever.",[18],586813
398,Safia,"Safia is an intimate portrait of the life of a young Iraqi girl post-ISIS. Set in the lavish nature of mount Sinjar, the film observes the psychological impact of war and atrocities on the young Yazidi girl and her family. At the tender age of twelve, Safia assumes the role of a mother rather than a carefree child. The film is a poetic depiction of life in the shadows of conflict.",[99],882976
399,Akhirat: A Love Story,Plot unknown.,"[14, 10749]",737671
400,Brave,"Cébé decides to return to Haiti to finally perform a ceremony she should have performed 24 years ago, following the death of her mother, a Vodou priestess. She hopes to put an end to the misfortunes that have befallen the family.",[99],891067
401,"Permaculture en France, un Art de vivre pour demain",,[99],873595
402,An Evening with Laila,"A short documentary about the life and true story of Laila Abdulaziz, a pioneer of music in the Arabian Gulf and staple of Kuwaiti history who had a vision for the future that no one was ready for, not even herself.",[99],882963
403,幕が下りたら会いましょう,,[],889117
404,Medea,"Having paid an impossible price for happiness, the heroine is trapped: this road leads only in one direction. Betrayed she seeks revenge.",[18],819998
405,Vánoční příběh,,"[10749, 35]",768102
406,An Angel's Kiss,Lokkhi Chele is a Film my Kaushik Ganguly and Produced by Windows Enetertainment,[18],703165
407,Tokyo Shaking,"March 11, 2011. The biggest tsunami Japan has ever expe- rienced triggers the Fukushima disaster. Risks are being downplayed but the foreign community in Tokyo is terrified by this tragic event and the fact that no one is capable of assessing its scope. Among them, Alexandra, a French executive newly arrived from Hong Kong to work in a bank, has to face this nuclear crisis. Torn apart between fol- lowing the company’s instructions and going back to her husband and children who are still in Hong Kong, she will find herself defending honor and given word, despite the pervading terror and chaos.",[18],785199
408,Sol,,[18],883023
409,Niki Topgaard Og Simon Langhoff - Den Store Samling,,[35],890592
410,The Crossing,"A small village looted in darkness, a family forced to flee. The two oldest children, Kyona and Adriel, are quickly separated from their parents, facing the road of exile alone. They embark on a heroic journey which takes them from childhood to adolescence in search of shelter, peace, and the hope of finding refuge and their family. Crossing a continent torn apart by war and migrant persecution, these courageous siblings survive incredible challenges, before reaching a new world, free at last.","[16, 18]",586945
411,Speed of Happiness,"Many trekkers visit Oze, a wetland with breathtaking scenery. However, having a long and severe winter, the mountain lodges in Oze are only open from May to October. Vehicles are unable to pass through the wetlands; “botcah” (the traditional carriers manually transporting luggage), who carry packages of food and other materials on foot, are the only ones who can get to the lodges. Speed of Happiness sends respect to the botcah who have embodied values learned while walking every day and humbly accompany their daily lives. Walking along at the pace of each botcah, the film gazes at calluses, smiles, hardships, endurance, and hope. The solidity of their lives in Oze pounds our hearts and the taste of each season touches our skin.",[99],744879
412,12 Cerita Glen Anggara,Based on a novel by Luluk HF. Spin-off of 'Mariposa'.,"[18, 10749]",811711
413,Mugilpete,Mugil Pete is a romantic entertainer movie directed By Bharat S Navunda and produced by Raksha and Vijay Kumar. The movie cast includes Manoranjan Ravichandran and Kayadu Lohar are played the main lead roles.,[10749],686235
414,Kamianets-Podilskyi 1784,Short animated film about the city of Kamianets-Podilskyi in 1784. This is a short story about the events of that time. This is the story of the first flight of a balloon in the city of Kamianets-Podilskyi in 1784. And about how people and animals lived and behaved at that time.,[16],878105
415,The Door Lock,A woman living alone starts to feel uneasy when she discovers traces of a stranger having been in her home.,"[80, 53]",878706
416,"Slowly, Slowly","A sentimental odyssey about the illusions and prejudices of a European man who goes to live in Zanzibar, told through his letters to his beloved woman, at a time when globalization and mass tourism are shaking up and transforming the tropical island, its people and culture.",[99],891070
417,Amazing Day at Home,"Animation short film about doing pleasant things, surrounding yourself with good energy and beautiful things, comes the balance of self-acceptance, an integral part of our modern world.",[16],875640
418,Blue Moon,The film follows the psychological journey of a young woman to her dehumanizing process. Irina struggles to achieve higher education and escape the violence of her dysfunctional family. An ambiguous sexual experience with an artist will spur her intention to fight the violence in her family.,[18],853123
419,Far From the Tree,Curiosity gets the better of a young raccoon whose frustrated parent attempts to keep them both safe.,"[16, 10751]",831827
420,America Latina,"Massimo Sisti has attained everything he could have desired. His wife Alessandra and daughters Laura and Ilenia are his raison d’être, the reward for a life rooted in self-sacrifice and honesty. Then the unforeseen bursts into this imperturbable and calm springtime: on a day like any other Massimo goes down to the cellar and the absurd takes possession of his life.",[53],807185
421,O čertovi a jiné vánoční pohádky,,[],857252
422,The Mother is Back,"Kidnapped from her village in North Iraq by ISIS, just a few months after marrying Mohammed, a 25- year-old Yazidi woman named Ellan is released from captivity and returns home with a newborn child from the ISIS father.",[18],882933
423,Les Mots de Taj,,[99],883834
424,Kaaval,"Thampan and Antony are a long time best friends and business partners who owned a saw mill at Kattappana in the past. A family tragedy and its falling-out separates them for good. But now Antony and his family faces a grievous situation, and he is forced to ask his old friend for a help out. The timeline of the story spans over two generations","[28, 53]",834666
425,Before a Sepulcher Laughs,"Film has covertly been calling out to the blind crowd. The audience–crowd that had been pulled in and bound by the illusionary vanishing point of the theater's giant screen, seem to have been freed at last. They themselves have come to perform the functions of production, reproduction and propagation as the carriers of image such as film/pixel, and with the ubiquity of small luminous screens, the darkness of the 'old' theater is gradually fading.",[],884819
426,The Gravedigger’s Wife,"Guled and Nasra are a loving couple, living in the outskirts of Djibouti city with their teenage son, Mahad. However, they are facing difficult times: Nasra urgently needs an expensive surgery to treat a chronic kidney disease. Guled is already working hard as a gravedigger to make ends meet.",[18],587668
427,Any Day Now,"Bahman, Mahtab, Ramin and Donya Mehdipour are enjoying a perfect summer in a small Finnish town. Their routines are fractured by a negative decision on their application for asylum by the Finnish Immigration Service. But life must go on and the 13-year-old Ramin is about to enter an entirely new school, junior high. The Mehdipours use their last chance to appeal but continue their everyday lives, fuelled by their exceptionally positive outlook and attitude.",[18],666429
428,A Good Man,"Benjamin and Aude have loved each other for 7 years. They live together on a small island in Brittany. Benjamin dreams of starting a family but the couple learns that Aude is sterile. So Benjamin has an idea. He is the one who will bear their child because before being Benjamin, his name was Sarah.",[18],712113
429,My Father's Stories,"Lyon, 1960s. Emile is twelve years old. His father is a hero. He says he is a judo champ, a parachutist, a soccer player and even a personal advisor to General de Gaulle. Now he wants to save French Algeria! Fascinated and proud, Emile willingly follows his father in missions of utmost danger: tailing, spying, delivering top-secret letters. Emile carries out his orders in all seriousness. He even recruits Luca, a new classmate, into his secret combat. But what if the father’s exploits were all phony, and far too dangerous for children?",[35],749087
430,Cold Gold,"There is no escape from the war...  1942. While all the forces of the country are thrown into the fight against fascist Germany, in the southern part of Yakutia there are gangs robbing gold mines. The largest of them is the elusive and brutal Popov gang, which collects stolen gold to organize a military coup in the Far East. In their footsteps, a small detachment of the NKVD under the leadership of Senior Lieutenant Karasev is sent through the snow-covered endless taiga.","[36, 53]",892706
431,Love of Fate,"Nisa is desperate to make a long journey to meet her lover, Adhit. Nisa is accompanied by a man she just met named Arjuna. Along the way, unknowingly the seeds of love for Arjuna began to grow in Nisa's heart, until when they arrived at the end of the journey, Nisa finally had a dilemma in choosing love. Will she maintain her love relationship with Adhit? Or will he prefer his new love story with Arjuna?",[],892534
432,Madly in Life,"Alex and Noémie would like to have a child. But their plans are turned upside down when Alex's mother, Suzanne, has contracted ""semantic dementia"", a fatal neurodegenerative disease that affects her behavior.","[18, 35]",747681
433,Palladio,,[99],585622
434,Pottery Workshop,"Oleg Khrapan is a master of folk art of Ukraine and a modern potter. His work often evokes emotions of delight, happiness and nostalgia, because pottery is one of the oldest crafts in Ukraine. Every spectator will be able to look into the bright everyday life of a pottery workshop and be enchanted to watch how clay turns into real works of art in the skillful hands of a master.",[99],878806
435,Under The Sleeping Mountain,"One summer, many years after his mother confided in him about her emotional difficulties with his father, a filmmaker questions his parents, curious about the state of their relationship. At first glance, their situation does not seem to have changed. Curious, he decides to inquire about it. Their activities and discussions both revive nostalgic and fearful emotions. He sees that his mother does not feel the same. From this moment that he realizes the magnitude of the subject and that some things are not accessible to him.",[99],888155
436,In the Dusk,"Lithuania, 1948. War is over, but the country is left in ruins. 19-year-old Untė is a member of the Partisan movement resisting Soviet occupation. They do not fight on equal terms, but this desperate struggle will determine the future of the whole population. At the age of discovery of life, Untė discovers violence and treachery. The lines are blurred between the burning passion of his youth and the cause for which he is fighting. He will invest himself wholeheartedly, even if it means losing his innocence…",[18],584451
437,Holmes,,[18],862609
438,Educação em Tempo De Pandêmia,No synopsis,[],844655
439,Empathy,"Ed is commissioned to make a documentary intending to change those habits of society that are harmful to animals. But completely alien to the animal protection movement, he will realize that to carry out the project, he must first convince himself.",[99],453016
440,Hikikomori,,"[35, 18, 14]",890623
441,Dreaming,"Three former schoolmates—a married couple and a carefree bachelor—now middle-aged, reunite at a chalet. Hazy memories of the past are stirred up, leading to the resurfacing of a long-buried love triangle. The trio are left to confront their repressed feelings.",[],890199
442,"Lo que viví, Lo que vivo, Lo que viviré",,"[27, 53, 18, 35]",859417
443,The Last Day of Patriarchy,"Nina is pregnant with Jakub. Today, he introduces her to his family. They’re all gathered in the hospital at the bedside of his grandfather. Just as the young lady tries to put on a brave face, she is faced with the surprising reaction of the dying relative: he wants to see her breasts. This sparks a debate to which she is not invited – should the patriarch’s last vow be satisfied?",[35],855842
444,Touching Infinity,"Touching Infinity tells the story of three families confronted with nearby death. Beyond sadness and fears, Touching Infinity takes us on a journey of love.​",[99],805897
445,"Maija Isola, Master of Colour and Form","A film about Maija Isola, the designer of Finland’s most beloved fabrics. Her bold designs, which include classics like Unikko, Kivet, Kaivo and Melooni, were essential in creating Marimekko’s lifestyle universe.  The film shows the secrets to the success of Maija Isola’s fabrics, the values at the heart of Isola’s globetrotter lifestyle, and the legacy she left us. The film is narrated by Maija Isola, as well as her daughter Kristina Isola. It takes us close to Maija as a person, artist, thinker and visionary through her letters. We also hear Armi Ratia’s thoughts on Isola both as an employee and as a friend.",[99],807255
446,Sediments,"She goes on the trip with five colleagues from I-Vaginarium, a group of transsexual women with whom she will share an intense week in unusual natural landscapes, exploring the ins and outs of their personalities, looking for answers about what unites them and learning to deal with their differences.",[99],704531
447,Revolted toys from Pluto that is no longer a planet,"The creators of O Assassino Incredibly Distracted, Jonathan Rodrigues and Eduardo Carvalho present their new short. A lonely child finds a toy box of unknown origin and strange things happening tomorrow.","[878, 27, 35]",872470
448,Alpha Rift,"When a magic helmet thrusts Nolan Parthmore into a world of modern-day knights fighting supernatural evil, he's forced to become the hero he was destined to be.","[28, 878, 14]",786798
449,Forebodings,"Slow life in a small seaside town N is suddenly disturbed by a local scandal around a man who has recently passed away. Only his wife and his friend know where he was buried, and they refuse to tell the others, seemingly in accordance to his last will. Each character seeks answers to the questions of their own, but they are searching on the outside, inquiring society and each other, so their efforts are futile. Something is about to happen.",[18],687603
450,How I Became a Partisan,"This documentary film reveals how the lives of the descendants of a partisan fighter in the Second World War are still impacted by the events of that period, 75 years after the end of hostilities. In making her case, Lacková provides glimpses into her private surroundings. Over the course of her film, she also points out frightening parallels between the reign of the Nazi terror regime and the resurgence of racist currents throughout today's Europe.",[99],823577
451,Perfect Education: étude,"Ayano, a middle-aged female director met Aoi, young attractive actor at the audition for her new film. Ayano soon felt something different in Aoi and the audition goes far beyond the moral.","[80, 18]",827873
452,The Most Reluctant Convert: The Untold Story of C.S. Lewis,A journey through C.S. Lewis’ early life and his dramatic conversion story about his inner conflict.,"[18, 36]",804827
453,Senzano Savana,"Senzano is an assassin. At some point, he wanted to quit his dark life. It's just that there is the last task he must do before he retires, which is to kill someone who turns out to be his ex-lover, Savana","[10749, 80, 18]",892531
454,It’s Not Safe Outside,"As the air has become unbreathable, humanity has learned to adapt and reorganise itself, living in isolation. Carla rarely leaves her apartment just like anyone else. The unbroken cycle of sleep, eat, work is taking its toll. Then one day a young couple moves into the apartment in the building opposite. Carla's life is about to change.",[878],889292
455,Polar Bear Bears Boredom,"A polar bear who is very bored with various marine animals in the deep blue sea. It continues an ancient tradition of ""Caricatures of Frolicking animals"" in scroll painting-style; this time, ""Frolicking Sea Animals,"" in animation form, with a play on Japanese and English language word-plays: ""Hokyoku-Guma Suggoku Hima. / Polar bear bears boredom"", ""Kawauso Kawaisou./Other otter, poor otter,"" etc.",[16],871165
456,El Fantasma,"In the Fall of 1963, Lee Harvey Oswald travels to Mexico City in pursuit of a visa to the Soviet Union. At the Cuban Consulate, he meets a woman, Silvia Duran, who might be the key to getting what he wants. Based on real events.",[],807275
457,A Handful of Water,"Jürgen Prochnow (Das Boot, Dune) stars as Konrad, an old man still mourning his wife's death, living alone in a large house with little but a tropical fish tank for company. Then he meets 12-year-old Thurba, a Yemeni refugee avoiding resettlement to Bulgaria, after she breaks into his basement in search of food. Her dream is to get to London to find her uncle, and Konrad has to decide whether to help her.",[18],759036
458,Kingsnake,The dark side of a small Appalachian town is uncovered when a sex trafficker is confronted by a victim from his past.,[],747618
459,The Seeds We Sow,"Chiara was an extroverted and sociable teenager: at church and then at the communal cemetery, tributes from her family and classmates followed one after another to honour the one who paid for her death with a ""MACRON MUST QUIT"" tag affixed to a wall in her high school.",[18],718094
460,Weihnachten mit Jonas Kaufmann,musical show,[],893478
461,Looking for Barbara,"Looking for Barbara examines queer readings of the personal archive in relation to family, identity, collective memory, place, self-curation and meaning. Looking for Barbara is an experimental film that explores the relationship to the individual personal archive found in every home. This is the ‘behind-the-scenes’ archive usually found in boxes in attics, garages and cupboards in domestic settings. Set to a backdrop of the filmmaker’s personal archive in the form of Super 8 footage from the 1990s, Looking for Barbara is a short documentary essay which explores the role and significance of the queer personal archive.",[],893343
462,Claudio Baglioni - In questa storia che è la mia,,[],893286
463,Cuidado con lo que deseas,,[],893164
464,Descending the Mountain,,[99],893153
465,Elephant Food Is for the Strongest Teeth,"In Kano City, Northern Nigeria, crowds gather to watch local heroes face off in the ancient Hausa martial art of Dambe. Part battle, part dance, part live mythology, it’s a cultural tradition that has survived and thrived in the region, despite invasion, famine, British colonialism and attacks by Boko Haram. In Dambe’s lightning-fast bouts, against a hypnotic soundtrack of live drumming and improvised praise songs, conflicts erupt, rivalries are formed and legends are made.",[99],893094
466,Like the Wind,"Celebrated Australian cinematographer Christopher Doyle (In the Mood for Love, Rabbit-Proof Fence) talks about his adventurous life and career in this frank and insightful documentary.",[99],893085
